Concurso,Dia,Mes,Ano,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Bola7,Bola8,Bola9,Bola10,Bola11,Bola12,Bola13,Bola14,Bola15,Bola16,Bola17,Bola18,Bola19,Bola20
1434,12,03,14,13,14,20,25,33,40,47,51,53,55,56,58,66,69,71,72,79,97,98,99
1435,15,03,14,0,5,10,12,15,16,17,18,34,42,45,46,47,49,55,65,75,81,95,98
1436,19,03,14,0,2,9,14,23,26,31,32,33,37,44,49,59,65,74,78,80,83,86,89
1437,22,03,14,8,9,11,16,17,19,23,37,38,39,49,51,59,61,69,77,86,90,93,97
1438,26,03,14,9,16,17,38,41,48,49,51,53,54,66,68,70,73,75,76,78,79,94,96
1439,29,03,14,3,4,5,9,14,19,23,24,27,28,36,51,55,58,68,74,76,79,92,98
1440,02,04,14,11,19,29,32,35,37,43,52,55,59,66,72,76,80,86,89,91,92,93,96
1441,05,04,14,6,12,13,16,18,19,20,27,31,41,42,48,49,61,69,78,86,90,93,96
1442,09,04,14,0,3,20,28,30,32,34,35,39,45,53,56,64,65,70,77,85,89,91,92
1443,12,04,14,22,28,29,36,47,51,57,58,59,60,68,69,71,80,83,86,91,93,94,96
1444,19,04,14,3,5,12,16,23,24,27,33,35,41,46,62,81,83,85,87,89,91,98,99
1445,23,04,14,11,12,18,20,34,41,48,49,51,52,54,73,75,84,86,90,94,95,96,97
1446,26,04,14,1,4,8,13,16,21,22,27,39,42,43,44,46,55,62,68,70,76,86,92
1447,30,04,14,0,1,8,13,14,18,28,30,33,42,53,55,57,61,64,80,84,86,94,99
1448,03,05,14,3,9,15,17,18,28,40,42,43,49,53,55,58,68,69,83,84,89,95,97
1449,07,05,14,2,3,6,7,11,17,21,26,31,40,44,47,49,57,67,69,70,77,82,86
1450,10,05,14,1,2,6,8,11,20,29,32,36,47,51,61,66,72,74,79,82,88,92,96
1451,14,05,14,6,13,18,22,26,39,43,47,48,51,58,61,65,75,77,79,86,89,92,96
1452,17,05,14,3,8,9,11,19,20,28,35,40,48,49,56,59,69,70,84,85,90,94,95
1453,21,05,14,7,8,9,14,15,26,32,43,44,45,49,56,58,63,69,75,78,79,82,85
1454,24,05,14,0,7,30,34,35,43,51,57,66,67,68,73,77,79,83,89,90,95,97,99
1455,28,05,14,3,4,7,17,25,26,30,37,38,44,48,49,52,53,54,71,72,82,91,96
1456,31,05,14,3,4,6,9,10,13,32,37,38,40,45,61,65,68,69,71,72,79,82,86
1457,04,06,14,4,5,15,23,28,34,36,39,40,47,61,70,73,77,83,89,90,91,92,97
1458,07,06,14,0,2,8,13,17,20,29,32,35,43,46,47,49,50,55,71,75,85,90,92
1459,11,06,14,4,16,17,20,22,31,33,37,38,41,45,47,48,58,62,75,78,80,81,95
1460,14,06,14,2,4,7,19,31,34,37,45,54,57,60,66,69,84,85,86,87,90,93,95
1461,18,06,14,1,2,6,8,13,17,21,22,23,27,34,44,50,57,61,68,74,77,95,99
1462,21,06,14,0,2,16,19,34,44,45,48,58,60,61,63,64,65,71,77,80,91,92,97
1463,25,06,14,0,5,19,20,25,31,34,36,43,46,47,57,62,66,73,76,77,82,91,92
1464,28,06,14,2,3,4,5,9,16,17,35,36,38,40,51,55,56,59,60,78,82,83,85
1465,02,07,14,1,10,11,15,18,32,34,37,40,42,44,46,54,61,62,79,83,91,92,93
1466,05,07,14,4,9,14,16,20,21,28,35,41,44,50,67,76,77,82,84,85,86,90,98
1467,09,07,14,2,3,12,20,25,33,34,41,43,45,48,53,64,67,77,78,80,85,86,88
1468,12,07,14,2,5,8,11,14,30,35,36,37,38,49,50,54,60,62,69,74,80,87,88
1469,16,07,14,1,8,11,15,18,19,21,26,30,38,42,45,54,56,63,73,76,87,92,95
1470,19,07,14,0,10,13,17,18,22,30,31,32,43,45,46,65,73,74,82,85,87,97,99
1471,23,07,14,2,4,10,13,23,27,39,41,47,49,54,57,60,63,64,65,66,71,83,87
1472,26,07,14,0,3,6,8,10,12,21,30,31,37,41,43,64,65,67,68,72,76,81,86
1473,30,07,14,5,6,8,9,12,21,24,25,40,53,56,64,70,73,79,84,87,92,94,96
1474,02,08,14,4,14,16,17,20,22,26,30,36,39,47,51,52,54,57,59,64,70,71,92
1475,06,08,14,1,6,7,15,25,30,34,38,41,45,49,58,60,62,75,78,84,91,93,98
1476,09,08,14,0,5,7,17,19,23,30,35,36,37,44,46,49,70,74,87,88,90,95,99
1477,13,08,14,6,16,17,18,21,24,27,42,43,52,57,59,61,63,67,71,75,80,90,92
1478,16,08,14,0,2,5,15,17,40,48,49,52,62,63,68,71,78,81,83,88,94,97,98
1479,20,08,14,3,7,10,12,15,20,28,30,34,35,43,51,60,61,69,71,72,80,85,99
1480,23,08,14,0,1,4,5,8,13,14,17,22,26,43,54,59,60,62,66,77,87,96,97
1481,27,08,14,4,8,9,11,16,19,21,31,40,46,48,50,55,59,62,64,66,70,80,99
1482,30,08,14,0,9,13,21,32,33,36,52,57,60,61,64,66,70,73,77,88,89,90,97
1483,03,09,14,4,5,7,27,31,32,35,45,52,53,56,59,60,61,63,71,82,85,86,97
1484,06,09,14,1,6,14,15,36,39,40,43,46,50,52,55,57,61,64,65,77,78,79,87
1485,10,09,14,0,10,25,29,31,37,43,47,51,53,55,60,64,80,84,88,92,94,95,99
1486,13,09,14,0,6,19,29,32,35,37,39,45,47,55,57,64,71,73,76,83,91,95,96
1487,17,09,14,11,12,14,18,20,26,29,30,35,40,46,54,65,67,69,74,77,78,86,87
1488,20,09,14,2,4,7,8,9,24,29,44,46,47,51,63,64,66,70,81,84,87,90,92
1489,24,09,14,5,7,8,12,14,18,30,47,49,60,62,65,66,73,80,83,87,89,94,97
1490,27,09,14,10,14,19,21,23,28,29,35,41,58,62,64,72,76,77,78,82,85,96,98
1491,01,10,14,3,7,11,14,21,28,37,41,49,50,54,58,69,73,77,78,80,87,88,90
1492,04,10,14,4,23,28,30,31,36,37,38,41,42,44,46,50,53,54,58,70,78,89,95
1493,08,10,14,1,9,13,16,19,28,33,34,39,40,47,48,53,56,63,65,69,73,78,98
1494,11,10,14,2,9,10,16,20,27,35,36,44,49,55,60,61,82,86,88,93,94,98,99
1495,15,10,14,0,1,20,27,34,35,36,43,45,54,55,58,67,70,71,81,83,87,89,95
1496,18,10,14,3,5,11,12,16,17,22,24,31,32,37,57,60,61,77,81,84,85,86,95
1497,22,10,14,0,9,15,19,21,26,30,44,49,50,51,54,56,63,69,76,81,83,91,93
1498,25,10,14,0,1,2,9,14,16,18,19,25,27,33,34,46,52,56,57,60,78,82,83
1499,29,10,14,12,15,22,23,28,30,35,43,45,51,58,60,64,69,70,71,76,84,91,93
1500,01,11,14,1,10,12,15,18,25,26,31,44,59,63,64,69,70,71,81,87,92,93,99
1501,05,11,14,15,17,21,26,33,35,39,42,46,51,54,55,59,62,69,70,92,94,98,99
1502,08,11,14,6,18,21,22,26,29,40,49,54,60,61,65,66,74,75,82,84,87,94,95
1503,12,11,14,6,7,9,19,25,28,29,33,37,38,46,47,49,51,58,66,67,80,92,96
1504,14,11,14,8,16,18,22,39,49,58,60,61,64,65,66,69,70,75,79,84,91,96,98
1505,19,11,14,1,15,17,22,26,28,29,33,45,46,49,50,51,58,71,73,75,85,92,96
1506,22,11,14,3,16,22,28,31,32,34,46,49,51,53,54,57,67,71,75,85,90,97,99
1507,26,11,14,5,7,9,16,26,29,40,45,47,52,60,64,65,73,81,87,92,94,96,99
1508,29,11,14,1,5,23,28,39,41,47,58,63,66,69,72,74,80,87,88,89,93,95,99
1509,03,12,14,1,2,4,6,16,19,29,30,40,51,54,57,58,67,72,75,79,83,93,96
1510,06,12,14,0,4,6,30,31,35,40,41,48,51,53,63,66,67,69,70,74,75,85,89
1511,10,12,14,0,1,4,5,6,16,19,42,43,47,56,63,65,67,73,82,85,87,88,91
1512,13,12,14,9,10,11,22,26,38,45,48,49,57,60,67,69,70,73,74,84,85,86,97
1513,17,12,14,0,6,7,14,15,16,18,20,21,29,31,33,37,44,49,58,68,72,84,90
1514,20,12,14,9,10,14,29,31,37,43,51,55,60,62,68,69,73,80,82,85,86,87,88
1515,24,12,14,17,18,25,26,29,31,33,36,40,45,46,47,52,56,65,66,68,71,80,83
1516,27,12,14,0,1,9,12,13,20,28,29,34,39,52,54,63,72,79,89,90,93,95,99
1517,31,12,14,2,5,8,9,10,12,28,34,43,46,47,51,54,63,67,76,80,85,89,99
1518,03,01,15,2,5,10,14,19,20,22,23,38,40,49,51,53,54,56,75,79,82,85,93
1519,07,01,15,3,6,13,19,32,37,42,44,45,50,51,56,64,69,70,73,75,82,84,99
1520,10,01,15,5,6,7,12,15,20,30,33,37,57,58,60,64,67,72,82,87,88,95,96
1521,14,01,15,1,2,6,8,19,20,21,28,38,41,46,51,55,57,68,81,87,91,92,97
1522,17,01,15,1,3,11,18,19,35,44,54,59,60,64,68,70,71,76,77,79,80,84,96
1523,21,01,15,0,4,10,12,18,24,28,36,39,42,43,47,49,50,54,64,67,81,86,98
1524,24,01,15,2,7,8,14,16,21,22,26,30,32,36,42,48,59,72,82,87,90,93,95
1525,28,01,15,7,15,23,24,26,29,30,43,49,53,54,61,63,67,68,78,80,85,93,94
1526,31,01,15,3,6,7,17,18,23,25,26,38,50,51,62,66,70,78,82,86,88,90,98
1527,04,02,15,1,4,8,10,18,23,24,26,37,39,40,47,72,81,84,89,93,94,96,99
1528,07,02,15,7,11,17,41,46,48,50,52,56,60,61,62,69,71,78,79,81,82,92,94
1529,11,02,15,2,3,6,8,9,15,20,26,34,49,54,55,63,64,67,74,76,82,87,98
1530,14,02,15,0,7,13,15,17,32,41,43,45,48,51,53,54,61,63,66,72,79,84,88
1531,18,02,15,13,14,15,25,26,27,35,39,50,51,52,61,65,69,70,72,75,77,92,94
1532,21,02,15,5,8,14,16,17,21,27,38,49,50,51,54,57,61,66,75,77,83,92,94
1533,25,02,15,8,10,25,34,36,38,53,54,55,56,58,69,76,81,84,85,86,88,98,99
1534,28,02,15,0,3,4,6,13,14,20,35,39,40,42,45,48,70,72,76,80,81,87,94
1535,04,03,15,0,1,8,19,30,35,37,38,48,50,59,61,65,68,69,71,74,76,84,97
1536,07,03,15,0,1,4,12,15,16,17,23,28,29,30,32,34,43,45,50,52,61,63,85
1537,11,03,15,7,10,16,22,24,32,35,40,45,46,58,63,65,66,71,72,83,86,92,97
1538,14,03,15,2,3,7,9,11,15,16,18,34,50,57,63,68,74,83,85,86,87,94,96
1539,18,03,15,4,12,16,17,25,29,32,34,42,48,53,59,60,63,69,74,76,80,95,99
1540,21,03,15,2,7,19,25,28,34,49,54,56,58,59,66,67,72,73,85,91,93,98,99
1541,25,03,15,2,7,17,18,28,35,46,47,50,55,59,63,64,65,69,71,74,85,86,90
1542,28,03,15,23,26,28,30,38,43,45,47,54,55,57,59,64,74,76,77,78,83,88,91
1543,04,04,15,10,12,13,15,16,17,21,22,27,39,40,61,67,68,72,75,85,88,92,97
1544,08,04,15,3,10,13,19,25,32,38,40,48,49,53,56,70,72,81,86,91,93,97,99
1545,11,04,15,2,3,5,8,18,26,30,33,37,41,42,44,52,54,61,64,71,79,85,90
1546,15,04,15,4,8,9,17,19,25,27,35,39,43,47,51,56,61,62,73,74,75,77,87
1547,18,04,15,4,9,24,32,39,41,44,45,46,52,54,61,63,64,66,71,85,90,91,97
1548,22,04,15,1,6,8,17,24,26,27,29,57,63,64,69,75,80,81,86,87,93,95,99
1549,25,04,15,3,6,14,21,37,46,49,56,59,60,63,64,66,74,78,79,84,92,94,95
1550,29,04,15,6,15,16,20,21,22,34,43,44,57,62,67,69,73,77,84,85,86,91,93
1551,02,05,15,2,15,16,21,23,26,27,31,35,40,46,48,56,58,69,83,87,90,96,98
1552,06,05,15,0,1,3,4,7,9,18,31,39,47,53,56,71,73,74,77,81,92,95,97
1553,09,05,15,3,6,11,12,20,21,24,30,31,35,51,53,58,66,69,71,83,88,91,92
1554,13,05,15,0,3,6,8,11,16,32,36,42,43,48,65,68,75,78,79,87,89,92,94
1555,16,05,15,0,4,8,16,19,26,34,36,37,42,43,62,64,65,76,83,84,86,96,97
1556,20,05,15,13,27,28,30,34,39,41,47,48,51,54,57,67,74,75,83,84,93,96,99
1557,23,05,15,0,2,6,8,13,17,23,29,33,36,40,42,47,49,57,67,75,80,91,95
1558,27,05,15,4,14,15,21,25,28,29,31,49,53,55,56,62,67,70,71,80,83,85,92
1559,30,05,15,7,9,11,16,17,23,24,28,34,36,48,49,63,70,72,73,82,84,87,91
1560,03,06,15,4,6,8,17,23,26,30,35,37,47,49,52,53,56,61,65,74,75,77,94
1561,06,06,15,5,26,30,32,36,39,51,54,56,57,61,65,68,70,76,78,85,93,97,98
1562,10,06,15,2,7,16,17,21,26,33,50,54,57,63,64,71,72,74,79,84,85,92,97
1563,13,06,15,4,15,19,26,27,32,38,41,56,57,62,71,75,76,81,85,88,96,97,99
1564,17,06,15,9,16,24,25,31,38,41,50,55,60,66,68,69,71,81,89,91,95,98,99
1565,20,06,15,0,10,14,16,17,24,30,35,42,46,49,51,53,58,68,72,73,74,91,99
1566,24,06,15,5,10,23,24,25,27,28,41,51,56,61,65,71,73,76,80,83,88,91,98
1567,27,06,15,5,8,16,17,23,28,29,42,46,53,63,64,73,74,77,85,86,87,89,93
1568,01,07,15,2,6,11,15,17,18,20,29,36,45,47,55,57,68,70,80,85,90,93,94
1569,04,07,15,2,7,13,15,30,33,42,48,49,56,62,65,66,71,73,75,77,79,85,93
1570,08,07,15,0,6,11,16,18,21,22,28,30,33,39,44,46,47,59,75,78,80,95,96
1571,11,07,15,0,1,3,6,7,13,14,17,23,27,33,36,38,42,54,68,71,73,77,91
1572,15,07,15,2,12,15,18,22,32,34,36,55,56,58,60,61,65,72,77,83,86,89,99
1573,18,07,15,20,25,27,28,32,39,41,42,48,49,63,66,69,80,81,85,88,91,93,96
1574,22,07,15,4,11,18,19,21,35,40,44,47,51,52,62,69,70,71,76,77,82,88,91
1575,25,07,15,5,12,13,14,17,22,44,45,47,56,57,60,66,67,75,81,88,89,91,95
1576,29,07,15,3,20,22,23,26,27,30,36,39,40,46,47,66,67,83,84,87,95,98,99
1577,01,08,15,1,8,9,11,12,16,17,20,22,26,27,29,38,43,55,63,77,84,93,97
1578,05,08,15,6,9,12,17,18,40,54,56,63,66,67,69,71,73,76,82,84,88,93,99
1579,08,08,15,5,6,7,21,23,24,25,34,35,36,41,42,55,62,65,68,73,81,82,83
1580,12,08,15,1,2,5,9,18,23,42,45,47,50,53,56,62,69,78,82,91,93,94,97
1581,15,08,15,2,11,12,18,19,37,39,41,50,53,60,67,75,77,80,82,84,89,92,93
1582,19,08,15,6,18,20,22,23,28,34,35,42,53,64,65,68,70,73,75,78,84,86,93
1583,22,08,15,11,12,13,16,18,22,41,43,44,47,53,58,59,62,63,64,78,79,87,96
1584,26,08,15,8,17,18,37,40,41,45,49,54,57,65,66,72,74,78,83,86,87,90,91
1585,29,08,15,4,9,15,34,41,48,49,51,58,61,63,65,67,74,82,86,90,93,95,99
1586,02,09,15,9,14,18,24,27,31,32,33,34,43,44,48,52,59,66,68,75,78,86,88
1587,05,09,15,6,19,26,28,34,35,37,39,42,52,53,54,62,65,69,71,72,74,79,85
1588,09,09,15,4,8,21,26,29,38,41,44,54,55,56,59,62,70,78,81,82,94,95,96
1589,12,09,15,12,19,24,25,40,42,54,56,60,62,66,69,82,83,86,87,88,93,97,98
1590,16,09,15,4,11,15,16,19,23,25,29,31,41,42,62,64,66,73,81,84,91,96,97
1591,19,09,15,1,5,6,22,27,37,44,50,53,56,64,65,69,72,83,85,92,93,97,99
1592,23,09,15,2,6,8,18,33,36,42,44,47,48,49,51,56,61,66,71,77,79,83,98
1593,26,09,15,10,12,18,21,32,36,37,45,46,60,62,65,66,70,71,73,77,83,88,98
1594,30,09,15,1,4,9,11,15,19,21,27,32,53,56,62,64,65,66,69,71,73,83,89
1595,03,10,15,2,4,6,10,15,19,20,28,31,40,41,43,52,60,63,68,70,76,80,87
1596,07,10,15,0,9,14,16,20,35,36,44,50,52,57,66,69,70,74,78,84,86,87,94
1597,10,10,15,4,7,10,18,26,34,37,40,41,43,53,56,58,59,79,80,82,83,90,92
1598,14,10,15,26,31,37,52,53,54,55,58,59,70,72,76,78,82,83,85,89,92,95,98
1599,17,10,15,4,8,15,19,20,24,25,27,31,38,49,50,62,64,69,77,78,80,83,88
1600,21,10,15,2,5,13,14,26,33,42,50,58,59,65,67,70,73,74,77,84,94,95,98
1601,24,10,15,3,10,20,22,25,32,33,38,40,41,50,51,56,58,63,74,75,78,93,95
1602,28,10,15,18,19,24,32,34,35,37,41,47,61,62,66,72,77,79,88,93,95,97,99
1603,31,10,15,20,24,30,32,34,37,42,52,53,62,66,69,76,80,81,86,88,91,93,96
1604,04,11,15,3,10,14,21,23,26,28,30,31,34,39,40,54,63,71,74,78,81,84,92
1605,07,11,15,3,15,18,24,31,32,35,37,39,40,45,48,52,54,55,57,58,59,60,96
1606,11,11,15,2,5,12,13,23,29,33,38,43,52,54,58,60,61,65,70,85,86,97,98
1607,14,11,15,10,11,12,14,17,30,31,34,36,42,47,52,54,58,65,69,71,75,96,99
1608,18,11,15,3,8,13,21,23,24,26,31,53,60,61,72,73,80,84,85,92,95,96,97
1609,21,11,15,9,10,16,22,23,28,35,38,39,54,55,58,62,63,66,79,85,91,92,94
1610,25,11,15,8,10,29,41,44,48,49,53,54,56,62,63,64,68,72,73,79,81,88,97
1611,28,11,15,0,1,2,5,11,13,21,22,28,30,45,46,48,54,64,71,80,89,96,97
1612,02,12,15,2,3,5,6,14,19,28,31,32,36,40,50,60,74,77,78,84,92,94,97
1613,05,12,15,3,12,17,23,32,36,45,48,56,65,72,73,74,75,78,80,84,90,91,97
1614,09,12,15,1,5,7,9,14,15,21,33,45,50,51,52,69,77,79,88,89,91,92,96
1615,12,12,15,2,4,5,10,13,23,24,25,30,46,53,68,72,74,81,82,87,88,89,93
1616,16,12,15,12,21,25,32,36,37,40,45,49,51,58,61,66,72,75,76,77,80,85,96
1617,19,12,15,6,9,14,16,19,25,26,32,34,40,50,51,67,77,81,82,86,88,95,98
1618,23,12,15,0,11,14,20,26,28,36,39,41,59,61,67,73,76,77,89,92,93,97,99
1619,26,12,15,1,2,5,9,10,21,29,32,34,35,36,43,55,58,66,77,78,82,88,96
1620,30,12,15,2,4,9,11,14,16,21,32,33,39,54,55,67,75,76,77,78,79,94,95
1621,02,01,16,5,11,15,23,25,27,28,29,31,32,33,45,53,71,84,87,88,90,92,93
1622,06,01,16,8,12,13,16,17,24,40,47,48,54,63,73,75,78,82,88,89,90,95,98
1623,09,01,16,4,12,13,14,15,29,45,46,59,60,63,65,75,83,85,92,94,96,97,99
1624,13,01,16,1,2,28,33,39,50,53,55,58,64,66,70,72,74,76,79,85,89,92,98
1625,16,01,16,0,12,16,19,25,31,32,35,36,43,45,54,57,61,62,75,82,92,95,97
1626,20,01,16,7,13,15,17,23,28,31,34,41,42,50,59,61,64,67,70,81,88,90,93
1627,23,01,16,0,2,10,14,20,27,37,42,59,61,62,64,72,73,79,87,90,94,96,99
1628,27,01,16,2,8,24,26,28,29,47,56,57,62,66,67,71,72,74,76,77,82,84,91
1629,30,01,16,7,12,19,20,23,24,29,49,53,55,57,67,68,71,73,74,80,88,97,99
1630,03,02,16,2,8,17,19,21,30,31,35,36,39,43,44,46,56,59,69,79,82,88,95
1631,06,02,16,8,13,15,16,18,21,26,34,35,42,43,48,49,50,53,58,65,84,91,96
1632,10,02,16,5,9,18,26,32,38,39,47,52,59,62,63,65,67,72,79,81,82,88,99
1633,13,02,16,1,2,7,14,21,25,26,38,43,46,51,56,61,72,77,84,88,89,92,96
1634,17,02,16,2,24,26,29,30,31,40,44,45,50,54,61,65,67,69,74,75,81,93,99
1635,20,02,16,9,16,23,27,28,29,30,34,39,45,48,57,60,68,72,73,77,83,84,91
1636,24,02,16,3,7,9,12,16,20,25,31,32,40,42,51,52,55,66,70,72,77,85,92
1637,27,02,16,1,5,10,11,13,15,36,37,48,49,52,59,64,65,66,67,70,76,88,98
1638,02,03,16,1,4,11,20,26,30,38,40,49,51,65,66,68,73,79,80,86,87,91,97
1639,05,03,16,2,3,5,10,22,23,28,33,38,42,54,60,63,75,76,77,78,86,88,98
1640,09,03,16,1,19,24,35,38,41,45,48,49,55,65,66,74,82,87,91,92,93,97,99
1641,12,03,16,10,17,21,26,29,30,34,38,42,50,52,55,58,66,70,71,87,92,96,99
1642,16,03,16,6,16,20,26,29,34,37,39,53,60,64,66,72,75,76,80,83,92,94,98
1643,19,03,16,0,10,15,21,25,30,34,35,45,46,51,56,59,60,63,64,75,76,81,97
1644,26,03,16,4,6,21,27,29,30,41,46,56,58,61,65,66,76,81,82,83,87,89,98
1645,30,03,16,4,8,12,13,22,23,28,35,41,46,67,70,75,79,83,84,87,88,92,97
1646,02,04,16,2,9,15,16,23,24,25,30,34,38,41,46,55,58,66,68,83,96,97,98
1647,06,04,16,0,3,6,10,20,25,28,34,44,46,52,56,57,67,71,78,86,89,91,98
1648,09,04,16,9,20,21,22,33,36,38,41,42,53,56,57,60,61,68,74,88,95,96,97
1649,13,04,16,3,6,7,12,17,19,22,23,26,27,50,51,56,63,70,74,76,79,90,99
1650,16,04,16,1,4,10,13,17,40,43,45,50,56,59,60,63,67,70,76,78,84,89,92
1651,20,04,16,2,4,17,26,49,50,55,59,62,65,67,68,69,70,76,81,84,86,89,95
1652,23,04,16,1,5,8,11,13,14,19,36,39,45,54,65,71,74,77,83,90,91,92,98
1653,29,04,16,5,10,18,24,27,33,34,42,44,47,48,58,71,79,80,81,86,93,96,98
1654,03,05,16,0,3,8,9,14,17,28,29,30,31,32,39,52,60,63,69,77,82,88,94
1655,06,05,16,3,7,10,14,15,16,19,22,34,37,39,42,49,51,53,60,76,82,84,98
1656,10,05,16,0,12,13,15,40,47,52,53,54,60,62,68,69,70,71,75,80,81,85,91
1657,13,05,16,6,10,19,21,30,33,35,52,53,54,64,67,73,74,82,90,91,92,95,98
1658,17,05,16,7,17,22,24,32,37,39,40,49,52,54,60,63,68,84,85,88,92,93,97
1659,20,05,16,9,12,18,21,34,35,38,42,43,48,50,54,59,71,79,87,88,90,92,96
1660,24,05,16,9,16,36,39,42,51,53,57,61,62,67,68,71,77,78,79,83,85,89,98
1661,27,05,16,3,5,7,10,14,26,29,34,42,43,46,49,50,66,69,71,73,76,79,82
1662,31,05,16,2,5,6,16,25,28,31,33,35,40,54,57,64,70,77,78,82,88,93,99
1663,03,06,16,3,10,15,28,32,36,41,43,47,52,53,55,63,66,67,68,72,77,86,90
1664,07,06,16,16,20,36,39,45,47,49,52,54,56,57,62,70,74,78,81,89,93,95,98
1665,10,06,16,2,4,16,19,26,28,29,30,45,59,61,66,68,72,76,77,85,86,96,99
1666,14,06,16,1,8,15,18,19,21,23,34,41,50,52,53,55,61,67,68,72,78,88,92
1667,17,06,16,3,5,8,18,20,27,29,41,45,50,60,61,62,69,71,78,87,88,94,96
1668,21,06,16,6,7,9,11,19,21,25,38,39,42,50,51,59,61,62,67,68,96,98,99
1669,24,06,16,1,9,17,22,31,33,37,43,47,55,62,66,67,68,70,77,83,92,95,99
1670,28,06,16,0,7,9,10,15,19,29,31,36,37,44,56,58,67,72,81,88,92,93,95
1671,01,07,16,9,12,14,17,19,20,22,23,33,34,39,42,68,71,72,76,82,87,96,97
1672,05,07,16,2,4,5,7,13,23,24,28,30,35,43,44,52,54,58,65,77,90,94,95
1673,08,07,16,2,10,13,17,18,25,31,35,38,40,44,45,52,58,62,66,67,93,95,97
1674,12,07,16,2,5,14,16,18,19,25,26,29,33,36,37,44,48,62,67,68,91,96,97
1675,15,07,16,8,10,15,19,21,27,31,37,38,39,40,51,55,58,76,81,82,93,96,97
1676,19,07,16,4,8,10,14,15,23,32,36,40,44,53,60,61,62,79,82,87,88,92,96
1677,22,07,16,4,10,17,24,26,28,30,46,50,57,62,64,67,69,70,73,79,84,90,91
1678,26,07,16,1,15,16,25,29,38,41,51,53,56,58,60,65,66,68,76,79,81,96,99
1679,29,07,16,11,13,19,20,22,27,28,29,32,33,36,39,41,55,65,66,69,81,87,97
1680,02,08,16,0,7,15,24,26,29,30,31,36,37,43,47,56,60,65,68,78,86,97,98
1681,05,08,16,14,15,19,29,31,37,42,47,49,59,64,67,69,71,72,78,80,91,92,99
1682,09,08,16,5,7,8,15,23,31,37,38,39,42,54,57,61,65,79,89,91,92,93,99
1683,12,08,16,1,4,8,9,30,34,35,49,50,57,59,62,63,68,78,80,91,95,96,99
1684,16,08,16,0,3,5,12,16,19,20,22,23,25,26,31,41,49,55,59,63,66,85,91
1685,19,08,16,0,9,13,14,15,17,18,22,26,45,49,51,61,62,69,77,79,82,83,88
1686,23,08,16,1,8,18,21,22,24,25,26,27,31,32,37,39,41,47,53,68,78,87,94
1687,26,08,16,0,2,16,24,28,32,33,35,37,39,44,57,65,67,71,78,81,83,90,98
1688,30,08,16,3,5,9,19,23,24,25,29,31,51,57,60,63,72,74,76,78,81,86,98
1689,02,09,16,3,8,9,15,26,34,40,41,43,48,54,56,57,60,64,70,76,87,91,98
1690,06,09,16,3,8,10,12,14,30,31,37,43,47,58,61,64,70,80,81,83,85,86,93
1691,09,09,16,0,3,8,9,11,13,23,29,33,39,44,49,64,65,68,74,78,81,90,93
1692,13,09,16,0,3,6,15,28,33,37,46,47,51,56,63,65,67,70,74,80,84,87,93
1693,16,09,16,8,9,10,13,18,23,29,32,48,49,52,57,61,64,68,69,70,78,79,92
1694,20,09,16,4,8,10,15,37,46,51,53,55,58,70,81,85,86,91,92,93,94,95,98
1695,23,09,16,12,19,31,33,39,40,41,42,49,54,58,63,69,71,77,83,86,89,92,99
1696,27,09,16,8,10,22,29,31,34,38,39,41,46,50,51,57,58,63,73,85,87,88,90
1697,30,09,16,9,12,28,33,37,39,40,41,47,59,64,79,83,84,85,88,93,94,96,98
1698,04,10,16,4,7,9,14,15,17,20,23,27,31,33,44,45,53,54,74,82,85,90,96
1699,07,10,16,4,5,8,12,13,14,16,19,23,29,40,46,56,59,63,67,71,73,76,91
1700,11,10,16,16,17,22,25,30,36,44,48,49,58,64,67,70,73,78,79,85,88,91,99
1701,14,10,16,6,11,14,15,21,25,26,28,30,33,35,36,40,54,55,65,80,83,86,89
1702,18,10,16,2,4,8,10,12,15,20,27,30,31,58,66,70,71,72,76,86,90,95,98
1703,21,10,16,9,25,30,33,35,40,44,49,56,57,62,66,68,72,78,81,82,85,89,91
1704,25,10,16,0,11,12,13,21,24,29,31,37,47,52,55,56,59,64,70,75,76,87,97
1705,28,10,16,5,7,18,21,23,27,30,43,45,52,56,57,59,61,69,70,76,83,89,93
1706,01,11,16,1,17,22,24,26,45,48,51,58,61,71,73,75,76,80,83,84,89,91,98
1707,04,11,16,9,13,15,20,25,26,29,37,43,44,50,55,56,57,60,68,73,77,83,89
1708,08,11,16,0,1,2,13,14,17,24,29,33,44,49,50,51,52,53,60,67,69,95,98
1709,11,11,16,3,4,21,27,28,29,30,32,41,44,47,50,52,53,58,67,72,85,94,99
1710,16,11,16,5,9,11,15,16,17,24,28,35,41,44,51,52,56,58,63,71,81,87,97
1711,18,11,16,3,4,8,10,14,15,18,19,21,52,59,60,68,73,75,80,81,88,91,98
1712,22,11,16,0,1,12,26,29,31,33,35,44,47,61,65,66,73,76,77,83,89,90,99
1713,25,11,16,1,4,14,21,25,26,29,30,35,41,43,50,60,61,73,80,82,88,94,99
1714,29,11,16,2,7,9,12,23,25,34,35,45,46,48,51,53,57,62,74,76,80,88,90
1715,02,12,16,7,8,11,18,23,25,26,34,38,40,42,43,51,58,70,72,85,93,94,97
1716,06,12,16,5,9,15,24,27,36,39,40,50,52,54,55,60,63,66,69,73,75,82,96
